Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,5,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:05:46.6,88.29 0.00,00:00:00.0 00:00:00.0,3
2,14,Virves  Robert  /  Drew  Craig  Ford Fiesta Rally2 MkII,RC2,00:05:46.9,88.21 0.04,00:00:00.3 00:00:00.3,3
3,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:05:47.4,88.08 0.09,00:00:00.8 00:00:00.5,3
4,10,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:05:52.1,86.91 0.65,00:00:05.5 00:00:04.7,3
5,9,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:05:52.7,86.76 0.72,00:00:06.1 00:00:00.6,3
6,7,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:05:53.0,86.69 0.75,00:00:06.4 00:00:00.3,3
7,3,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia Rally2 Evo,RC2,00:05:54.3,86.37 0.91,00:00:07.7 00:00:01.3,3
7,8,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:05:54.3,86.37 0.91,00:00:07.7 00:00:00.0,3
9,6,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:05:54.7,86.27 0.95,00:00:08.1 00:00:00.4,3
10,22,Armstrong  Jon  /  Fair  Cameron  Ford Fiesta Rally3,RC3,00:05:55.1,86.17 1.00,00:00:08.5 00:00:00.4,3
11,11,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:05:55.8,86.00 1.08,00:00:09.2 00:00:00.7,3
12,2,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:05:56.0,85.96 1.11,00:00:09.4 00:00:00.2,3
