Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,8,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:09:51.9,112.76 0.00,00:00:00.0 00:00:00.0,2
2,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:09:55.1,112.16 0.17,00:00:03.2 00:00:03.2,2
3,10,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:10:03.4,110.61 0.62,00:00:11.5 00:00:08.3,2
4,21,McErlean  Joshua  /  Rowan  John  Hyundai i20 N Rally2,RC2,00:10:03.9,110.52 0.65,00:00:12.0 00:00:00.5,2
5,12,Tempestini  S.  /  Itu  Sergiu  Škoda Fabia Rally2 Evo,RC2,00:10:05.5,110.23 0.73,00:00:13.6 00:00:01.6,2
6,7,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:10:07.8,109.81 0.86,00:00:15.9 00:00:02.3,2
7,3,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:10:09.3,109.54 0.94,00:00:17.4 00:00:01.5,2
8,5,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:10:10.2,109.38 0.99,00:00:18.3 00:00:00.9,2
9,14,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:10:10.8,109.27 1.02,00:00:18.9 00:00:00.6,2
10,22,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:10:10.9,109.26 1.02,00:00:19.0 00:00:00.1,2
11,2,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:10:13.3,108.83 1.15,00:00:21.4 00:00:02.4,2
12,6,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:10:13.5,108.79 1.17,00:00:21.6 00:00:00.2,2
