Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,8,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:06:29.2,113.77 0.00,00:00:00.0 00:00:00.0,10
2,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:06:35.1,112.07 0.48,00:00:05.9 00:00:05.9,10
3,6,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:06:35.9,111.85 0.54,00:00:06.7 00:00:00.8,10
4,3,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:06:36.9,111.56 0.63,00:00:07.7 00:00:01.0,10
5,10,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:06:38.0,111.26 0.72,00:00:08.8 00:00:01.1,10
6,7,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:06:38.2,111.20 0.73,00:00:09.0 00:00:00.2,10
7,21,McErlean  Joshua  /  Rowan  John  Hyundai i20 N Rally2,RC2,00:06:40.7,110.51 0.93,00:00:11.5 00:00:02.5,10
8,12,Tempestini  S.  /  Itu  Sergiu  Škoda Fabia Rally2 Evo,RC2,00:06:44.8,109.39 1.27,00:00:15.6 00:00:04.1,10
9,25,Rådström  D.  /  Johansson  Johan  Ford Fiesta Rally2 MkII,RC2,00:06:46.0,109.06 1.37,00:00:16.8 00:00:01.2,10
10,5,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:06:46.5,108.93 1.41,00:00:17.3 00:00:00.5,10
11,16,László  Martin  /  Berendi  Dávid  Škoda Fabia Rally2 Evo,RC2,00:06:48.6,108.37 1.58,00:00:19.4 00:00:02.1,10
12,60,Szeja  Jarosław  /  Szeja  Marcin  Hyundai i20 R5,RC2,00:06:51.7,107.55 1.83,00:00:22.5 00:00:03.1,10
13,22,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:06:51.8,107.53 1.84,00:00:22.6 00:00:00.1,10
13,23,Pryce  Osian  /  Prévot  S.  Škoda Fabia Rally2 Evo,RC2,00:06:51.8,107.53 1.84,00:00:22.6 00:00:00.0,10
15,14,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:06:52.2,107.42 1.87,00:00:23.0 00:00:00.4,10
16,31,Armstrong  Jon  /  Fair  Cameron  Ford Fiesta Rally3,RC3,00:06:53.5,107.09 1.98,00:00:24.3 00:00:01.3,10
17,2,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:06:55.2,106.65 2.11,00:00:26.0 00:00:01.7,10
18,19,Byśkiniewicz  Ł.  /  Siatkowski  D.  Škoda Fabia Rally2 Evo,RC2,00:06:56.9,106.21 2.25,00:00:27.7 00:00:01.7,10
19,15,Tidemand  Pontus  /  Thulin  Julia  Ford Fiesta Rally2 MkII,RC2,00:06:59.4,105.58 2.46,00:00:30.2 00:00:02.5,10
20,11,Grzyb  Grzegorz  /  Binięda  Adam  Škoda Fabia Rally2 Evo,RC2,00:07:03.2,104.63 2.76,00:00:34.0 00:00:03.8,10
21,17,Plachytka  S.  /  Gerber  Jakub  Škoda Fabia Rally2 Evo,RC2,00:07:03.4,104.58 2.78,00:00:34.2 00:00:00.2,10
22,24,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:07:05.3,104.11 2.93,00:00:36.1 00:00:01.9,10
23,32,Parys  Piotr  /  Syty  Damian  Ford Fiesta Rally3,RC3,00:07:19.8,100.68 4.11,00:00:50.6 00:00:14.5,10
24,26,Kołtun  J.  /  Pleskot  I.  Ford Fiesta Rally2 MkII,RC2,00:07:20.2,100.59 4.15,00:00:51.0 00:00:00.4,10
25,54,Otake  Nao  /  Salminen  Marko  Renault Clio Rally4,RC4,00:07:27.1,99.04 4.71,00:00:57.9 00:00:06.9,10
26,53,Yamamoto  Yuki  /  Teiskonen  Miika  Renault Clio Rally4,RC4,00:07:27.2,99.02 4.72,00:00:58.0 00:00:00.1,10
27,35,Daprà  Roberto  /  Guglielmetti  L.  Peugeot 208 Rally4,RC4,00:07:28.2,98.80 4.80,00:00:59.0 00:00:01.0,10
28,45,Nore  Ola jun.  /  Eilertsen  Rune  Renault Clio Rally4,RC4,00:07:32.3,97.90 5.13,00:01:03.1 00:00:04.1,10
29,39,Hansen  Victor  /  Johansson  V.  Peugeot 208 Rally4,RC4,00:07:32.4,97.88 5.14,00:01:03.2 00:00:00.1,10
30,47,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:07:33.0,97.75 5.19,00:01:03.8 00:00:00.6,10
31,43,Maior  Norbert  /  Maior  Francesca  Peugeot 208 Rally4,RC4,00:07:37.8,96.72 5.58,00:01:08.6 00:00:04.8,10
31,55,Kogure  Hikaru  /  Luhtinen  Topi  Renault Clio Rally4,RC4,00:07:37.8,96.72 5.58,00:01:08.6 00:00:00.0,10
33,37,McRae  Max  /  Kierans  M.  Opel Corsa Rally4,RC4,00:07:38.4,96.60 5.63,00:01:09.2 00:00:00.6,10
34,58,Jocz  Tymoteusz  /  Judycki  Maciej  Ford Fiesta Rally4,RC4,00:07:41.0,96.05 5.84,00:01:11.8 00:00:02.6,10
35,30,Bertolotti  S.  /  Capilli  F.  Citroën C3 Rally2,RC2,00:07:45.5,95.12 6.20,00:01:16.3 00:00:04.5,10
