Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,10,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:05:16.0,122.24 0.00,00:00:00.0 00:00:00.0,13
2,6,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:05:17.0,121.85 0.09,00:00:01.0 00:00:01.0,13
3,8,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:05:17.1,121.82 0.10,00:00:01.1 00:00:00.1,13
4,3,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:05:18.1,121.43 0.20,00:00:02.1 00:00:01.0,13
5,7,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:05:19.7,120.83 0.34,00:00:03.7 00:00:01.6,13
6,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:05:20.9,120.37 0.46,00:00:04.9 00:00:01.2,13
7,22,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:05:21.1,120.30 0.48,00:00:05.1 00:00:00.2,13
8,5,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:05:23.2,119.52 0.67,00:00:07.2 00:00:02.1,13
9,25,Rådström  D.  /  Johansson  Johan  Ford Fiesta Rally2 MkII,RC2,00:05:24.3,119.11 0.77,00:00:08.3 00:00:01.1,13
10,2,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:05:25.5,118.67 0.89,00:00:09.5 00:00:01.2,13
11,24,Campedelli  S.  /  Canton  Tania  Škoda Fabia Rally2 Evo,RC2,00:05:26.0,118.49 0.93,00:00:10.0 00:00:00.5,13
12,12,Tempestini  S.  /  Itu  Sergiu  Škoda Fabia Rally2 Evo,RC2,00:05:26.2,118.42 0.95,00:00:10.2 00:00:00.2,13
13,15,Tidemand  Pontus  /  Thulin  Julia  Ford Fiesta Rally2 MkII,RC2,00:05:29.6,117.20 1.27,00:00:13.6 00:00:03.4,13
14,14,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:05:29.7,117.16 1.28,00:00:13.7 00:00:00.1,13
15,23,Pryce  Osian  /  Prévot  S.  Škoda Fabia Rally2 Evo,RC2,00:05:31.1,116.67 1.41,00:00:15.1 00:00:01.4,13
16,11,Grzyb  Grzegorz  /  Binięda  Adam  Škoda Fabia Rally2 Evo,RC2,00:05:32.4,116.21 1.53,00:00:16.4 00:00:01.3,13
17,17,Plachytka  S.  /  Gerber  Jakub  Škoda Fabia Rally2 Evo,RC2,00:05:33.8,115.72 1.66,00:00:17.8 00:00:01.4,13
18,21,McErlean  Joshua  /  Rowan  John  Hyundai i20 N Rally2,RC2,00:05:35.9,115.00 1.85,00:00:19.9 00:00:02.1,13
19,60,Szeja  Jarosław  /  Szeja  Marcin  Hyundai i20 R5,RC2,00:05:37.9,114.32 2.04,00:00:21.9 00:00:02.0,13
20,31,Armstrong  Jon  /  Fair  Cameron  Ford Fiesta Rally3,RC3,00:05:43.0,112.62 2.52,00:00:27.0 00:00:05.1,13
21,19,Byśkiniewicz  Ł.  /  Siatkowski  D.  Škoda Fabia Rally2 Evo,RC2,00:05:45.3,111.87 2.73,00:00:29.3 00:00:02.3,13
22,26,Kołtun  J.  /  Pleskot  I.  Ford Fiesta Rally2 MkII,RC2,00:05:52.6,109.55 3.41,00:00:36.6 00:00:07.3,13
23,32,Parys  Piotr  /  Syty  Damian  Ford Fiesta Rally3,RC3,00:05:58.8,107.66 3.99,00:00:42.8 00:00:06.2,13
24,33,Matulka  Jakub  /  Dymurski  Daniel  Ford Fiesta Rally3,RC3,00:05:59.8,107.36 4.08,00:00:43.8 00:00:01.0,13
25,45,Nore  Ola jun.  /  Eilertsen  Rune  Renault Clio Rally4,RC4,00:06:07.3,105.17 4.78,00:00:51.3 00:00:07.5,13
26,43,Maior  Norbert  /  Maior  Francesca  Peugeot 208 Rally4,RC4,00:06:08.8,104.74 4.92,00:00:52.8 00:00:01.5,13
27,55,Kogure  Hikaru  /  Luhtinen  Topi  Renault Clio Rally4,RC4,00:06:09.5,104.54 4.99,00:00:53.5 00:00:00.7,13
28,47,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:06:16.7,102.54 5.66,00:01:00.7 00:00:07.2,13
29,39,Hansen  Victor  /  Johansson  V.  Peugeot 208 Rally4,RC4,00:06:16.9,102.49 5.68,00:01:00.9 00:00:00.2,13
30,28,Somaschini  R.  /  Arena  Nicola  Citroën C3 Rally2,RC2,00:06:17.2,102.41 5.70,00:01:01.2 00:00:00.3,13
31,35,Daprà  Roberto  /  Guglielmetti  L.  Peugeot 208 Rally4,RC4,00:06:19.6,101.76 5.93,00:01:03.6 00:00:02.4,13
32,49,Zanin  Mattia  /  Pizzol  Fabio  Peugeot 208 Rally4,RC4,00:06:24.8,100.38 6.41,00:01:08.8 00:00:05.2,13
33,37,McRae  Max  /  Kierans  M.  Opel Corsa Rally4,RC4,00:06:31.5,98.67 7.04,00:01:15.5 00:00:06.7,13
34,46,Raftery  Aoife  /  Williams  Claire  Peugeot 208 Rally4,RC4,00:06:32.5,98.42 7.13,00:01:16.5 00:00:01.0,13
35,30,Bertolotti  S.  /  Capilli  F.  Citroën C3 Rally2,RC2,00:06:35.1,97.77 7.37,00:01:19.1 00:00:02.6,13
36,56,Nowak  Marek  /  Sadowski  Adrian  Opel Corsa Rally4,RC4,00:06:36.9,97.32 7.54,00:01:20.9 00:00:01.8,13
37,36,Jalava  Miko  /  Hokkanen  Riikka  Ford Fiesta Rally4,RC4,00:06:37.1,97.28 7.56,00:01:21.1 00:00:00.2,13
38,57,Rossi  Ghjuvanni  /  Blanc  Nicolas  Peugeot 208 Rally4,RC4,00:06:39.4,96.72 7.77,00:01:23.4 00:00:02.3,13
39,62,Ravenščak  M.  /  Ravenščak  D.  Ford Fiesta Rally3,RC3,00:06:39.9,96.59 7.82,00:01:23.9 00:00:00.5,13
40,40,Herczig  Patrik  /  Varga  Kristóf  Peugeot 208 Rally4,RC4,00:06:42.2,96.04 8.03,00:01:26.2 00:00:02.3,13
41,52,Hangodi  B.  /  Bunkoczi  L.  Peugeot 208 Rally4,RC4,00:06:43.4,95.76 8.15,00:01:27.4 00:00:01.2,13
42,58,Jocz  Tymoteusz  /  Judycki  Maciej  Ford Fiesta Rally4,RC4,00:06:44.8,95.42 8.28,00:01:28.8 00:00:01.4,13
43,59,Brugger  C.  /  Lutz  Tamara  Opel Corsa Rally4,RC4,00:06:45.6,95.24 8.35,00:01:29.6 00:00:00.8,13
44,51,Kreuter  Norman  /  Lade  Maresa  Peugeot 208 Rally4,RC4,00:06:53.8,93.35 9.11,00:01:37.8 00:00:08.2,13
45,48,Spitalier  P.  /  Spitalier  N.  Peugeot 208 Rally4,RC4,00:06:56.8,92.68 9.39,00:01:40.8 00:00:03.0,13
46,63,Domin  Mateusz  /  Komar  Kevin  Ford Fiesta Rally4,RC4,00:07:34.8,84.93 12.94,00:02:18.8 00:00:38.0,13
