Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,8,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:05:25.3,104.03 0.00,00:00:00.0 00:00:00.0,11
2,6,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:05:28.2,103.11 0.31,00:00:02.9 00:00:02.9,11
3,21,McErlean  Joshua  /  Rowan  John  Hyundai i20 N Rally2,RC2,00:05:28.9,102.89 0.38,00:00:03.6 00:00:00.7,11
4,3,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:05:29.0,102.86 0.39,00:00:03.7 00:00:00.1,11
5,10,Heikkilä  Mikko  /  Vaaleri  Samu  Škoda Fabia Rally2 Evo,RC2,00:05:29.3,102.76 0.43,00:00:04.0 00:00:00.3,11
6,1,Paddon  Hayden  /  Kennard  John  Hyundai i20 N Rally2,RC2,00:05:29.7,102.64 0.47,00:00:04.4 00:00:00.4,11
7,7,Franceschi  M.  /  Escartefigue  J.  Škoda Fabia Rally2 Evo,RC2,00:05:30.2,102.48 0.52,00:00:04.9 00:00:00.5,11
8,5,Mabellini  A.  /  Lenzi  Virginia  Škoda Fabia Rally2 Evo,RC2,00:05:36.1,100.68 1.15,00:00:10.8 00:00:05.9,11
9,12,Tempestini  S.  /  Itu  Sergiu  Škoda Fabia Rally2 Evo,RC2,00:05:36.6,100.53 1.20,00:00:11.3 00:00:00.5,11
9,16,László  Martin  /  Berendi  Dávid  Škoda Fabia Rally2 Evo,RC2,00:05:36.6,100.53 1.20,00:00:11.3 00:00:00.0,11
11,22,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:05:38.9,99.85 1.45,00:00:13.6 00:00:02.3,11
12,14,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:05:39.8,99.59 1.54,00:00:14.5 00:00:00.9,11
13,25,Rådström  D.  /  Johansson  Johan  Ford Fiesta Rally2 MkII,RC2,00:05:40.6,99.35 1.63,00:00:15.3 00:00:00.8,11
14,11,Grzyb  Grzegorz  /  Binięda  Adam  Škoda Fabia Rally2 Evo,RC2,00:05:41.3,99.15 1.70,00:00:16.0 00:00:00.7,11
15,2,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia RS Rally2,RC2,00:05:41.7,99.03 1.74,00:00:16.4 00:00:00.4,11
